"",Unnamed: 0,id,author_id,conversation_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text,hashtags,hashtag_count,uppercase_count,uppercase_pct,exclamation_mark_count,question_mark_count,url_count,mention_count,emojie_count,followers_count,engagement_score,sentiment_score,sentiment_category,avg_replies_sentiment,avg_quotes_sentiment,avg_conversation_sentiment,var_replies_sentiment,var_quotes_sentiment,var_conversation_sentiment,pct_similar_sentiment_replies,pct_similar_sentiment_quotes,clean_text,var_replies_semantic,var_quotes_semantic,var_conversation_semantic,GS_controversiality_score,index,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,Culture,politic,health,illness,wellness,mental,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
28,28.0,1.55362e+18,1051166568.0,1.55362e+18,2022-07-31T05:50:05.000Z,en,0,0,0,0,everyone,"""If Republicans won’t vote for climate change actions – or for steps to rebuild America’s middle class –they don’t deserve votes in November’s midterm elections,"" writes Oklahoma City resident Nathaniel https://t.co/DnbyhyjG2H",[],0,0,5,0,0,1,0,0,1297.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,if republicans wont vote climate change action step rebuild americas middle class dont deserve vote novembers midterm election writes oklahoma city resident nathaniel,0.0,0.0,0.0,2.0,,1,34,72.12,5.72,46.57,1.85,34,38.24,61.76,35.29,26.47,2.94,2.94,0,0,0,0,2.94,0,0,0,2.94,11.76,5.88,0,5.88,5.88,8.82,0,0,8.82,0,0,8.82,2.94,0,2.94,2.94,0,2.94,0,0,0,0,11.76,5.88,0,0,0,2.94,2.94,14.71,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.41,2.94,2.94,0,0,11.76,11.76
29,29.0,1.55383e+18,1.1069e+18,1.55383e+18,2022-07-31T19:59:07.000Z,en,1,0,1,0,everyone,Can ‘green laws’ stop climate change? https://t.co/qAGu8BRZBu via @revsoc21 A very good article.,[],0,1,10,0,1,1,1,0,564.0,0.003539823,0.2484,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,can green law stop climate change via a good article,0.0,0.0,0.0,0.0,,1,17,89.52,40.06,1.39,20.23,8.5,23.53,64.71,35.29,23.53,0,0,0,0,0,0,0,0,5.88,5.88,11.76,5.88,5.88,5.88,0,0,5.88,5.88,0,5.88,0,0,5.88,11.76,5.88,5.88,11.76,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.06,11.76,0,5.88,0,5.88,23.53
30,30.0,1.55362e+18,1.06944e+18,1.55362e+18,2022-07-31T06:05:23.000Z,en,2,3,34,0,everyone,I had to put a fleece on this morning when I popped out for some milk.Bloody climate change……,[],0,2,4,0,0,0,0,0,8222.0,0.004742795,0.0,Neutral,-0.083333333,0.0,-0.083333333,0.020833333,0.0,0.020833333,66.66666667,0.0,i put fleece morning i popped milkbloody climate change,0.020833333,0.0,0.020833333,0.0,,1,19,80.4,1,99,1,19,10.53,68.42,68.42,57.89,15.79,10.53,10.53,0,0,0,0,5.26,15.79,5.26,0,21.05,5.26,5.26,5.26,0,15.79,5.26,5.26,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,15.79,15.79,0,0,0,0,0
31,31.0,1.55371e+18,1.51893e+18,1.55371e+18,2022-07-31T11:35:15.000Z,en,0,0,0,0,everyone,"Climate change has been going on for as long as there has been ""climate"" ! Live with it !",[],0,0,3,2,0,0,0,0,24.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change going long climate live,0.0,0.0,0.0,1.0,,1,17,46.7,40.06,97.97,20.23,8.5,11.76,82.35,82.35,64.71,5.88,0,0,0,0,0,0,5.88,0,0,0,29.41,23.53,5.88,11.76,0,35.29,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53,0,0,0,11.76,0,11.76
32,32.0,1.55353e+18,9.49892e+17,1.55353e+18,2022-07-31T00:01:35.000Z,en,9,12,45,2,everyone,"And suddenly, nobody is talking about climate change.",[],0,0,2,0,0,0,0,0,7131.0,0.009534492,0.0,Neutral,0.0199,0.5449,0.100669231,0.116901622,0.17393202,0.150782546,63.63636364,0.0,and suddenly nobody talking climate change,0.116901622,0.17393202,0.150782546,2.0,,1,8,1,1.71,89.39,20.23,8,37.5,75,75,62.5,12.5,0,0,0,0,0,0,12.5,0,0,0,12.5,12.5,25,12.5,12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,12.5,0,0,0,0
33,33.0,1.55377e+18,590788952.0,1.55377e+18,2022-07-31T15:32:39.000Z,en,0,0,0,0,everyone,Year by year temperature risesNobody can’t denny #GlobalWarming https://t.co/B0nbVGj2LcGlobal Temperature Report for 2021 https://t.co/ccuVFuJCBI,['GlobalWarming'],1,0,13,0,0,2,0,0,1454.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year year temperature risesnobody cant denny globalwarming temperature report 2021,0.0,0.0,0.0,2.0,,1,22,89.52,5.27,20.79,1,22,27.27,50,31.82,13.64,0,0,0,0,0,0,0,0,0,0,9.09,9.09,4.55,0,0,4.55,4.55,0,9.09,0,0,0,0,9.09,0,9.09,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36,9.09,0,0,0,4.55,22.73
34,34.0,1.55382e+18,1.09435e+18,1.55382e+18,2022-07-31T19:23:06.000Z,en,1,0,0,0,everyone,The disaster in KY is what happens when you don’t deal with climate change. Keep denying it and ignoring it and this will keep happening #kentuckyFlooding #ClimateEmergency,['kentuckyFlooding' 'ClimateEmergency'],2,1,5,0,0,0,0,0,315.0,0.003164557,-0.8481,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the disaster ky happens dont deal climate change keep denying ignoring keep happening kentuckyflooding climateemergency,0.0,0.0,0.0,2.0,,1,27,6.03,62.05,10.18,99,13.5,29.63,74.07,74.07,51.85,18.52,3.7,0,0,3.7,0,0,14.81,7.41,3.7,0,7.41,11.11,3.7,11.11,3.7,33.33,0,0,3.7,0,0,3.7,7.41,7.41,0,0,0,0,0,0,0,0,7.41,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81,3.7,0,0,0,3.7,7.41
35,35.0,1.5538e+18,1409071567.0,1.5538e+18,2022-07-31T17:41:04.000Z,en,0,0,0,0,everyone,"Wildfire in CA by arsonists, it’s always international. Another way to call climate change. Doesn’t matter how many lives and property is destroyed. It’s All Political!",[],0,1,6,1,0,0,0,0,2470.0,0.0,-0.5255,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wildfire ca arsonist always international another way call climate change doesnt matter many life property destroyed its all political,0.0,0.0,0.0,2.0,,1,26,14.06,7.93,98.89,1,6.5,30.77,69.23,61.54,50,11.54,0,0,0,0,0,0,11.54,11.54,0,0,11.54,15.38,7.69,3.85,3.85,19.23,11.54,11.54,7.69,0,0,7.69,3.85,0,3.85,0,0,0,0,0,0,0,3.85,3.85,0,0,0,0,3.85,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.77,11.54,3.85,0,3.85,11.54,0
36,36.0,1.55361e+18,1.30184e+18,1.55361e+18,2022-07-31T05:00:11.000Z,en,1,1,2,1,everyone,"Got a little climate change anxiety? Join us this week as we talk net zero, pressuring pollies, and being energy smart. Can we really make a difference in our own household? Climate policy expert, Anna Malos from @ClimateworksCtr helps us do our bit. https://t.co/XXtFvS2UQI",[],0,0,6,0,2,1,1,0,876.0,0.005701254,0.7289,Positive,0.4019,0.5859,0.4939,0.0,0.0,0.016928,100.0,100.0,got little climate change anxiety join u week talk net zero pressuring pollies energy smart can really make difference household climate policy expert anna malos help u bit,0.0,0.0,0.016928,0.0,,1,48,49.68,99,1.63,52.41,9.6,18.75,70.83,56.25,37.5,14.58,12.5,0,12.5,0,0,0,2.08,12.5,4.17,4.17,6.25,6.25,2.08,4.17,0,14.58,4.17,8.33,20.83,16.67,2.08,4.17,10.42,6.25,4.17,4.17,0,4.17,2.08,0,0,0,18.75,4.17,2.08,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,22.92,6.25,6.25,4.17,0,0,6.25
37,37.0,1.5538e+18,1.47931e+18,1.5538e+18,2022-07-31T17:47:44.000Z,en,6,2,18,1,everyone,"Fighting plastic pollution &amp; climate change one eco chair at a time. Its nt jus a chair, its education, innovation and art at one go. Video explainer coming soon. Recycling 4( me) is creating positive, practical impacts in the lives of kids. #ecoLibraryChair https://t.co/ycboxIfnKV",['ecoLibraryChair'],1,0,4,0,0,1,0,0,145.0,0.184931507,0.7096,Positive,0.7725,0.5859,0.7103,0.04357152,0.0,0.03339228,100.0,100.0,fighting plastic pollution amp climate change one eco chair time its nt jus chair education innovation art one go video explainer coming soon recycling 4 creating positive practical impact life kid ecolibrarychair,0.04357152,0.0,0.03339228,0.0,,1,48,89.52,40.06,68.87,1,9.6,29.17,58.33,47.92,33.33,6.25,2.08,2.08,0,0,0,0,4.17,14.58,6.25,6.25,8.33,2.08,4.17,2.08,0,10.42,4.17,4.17,2.08,0,2.08,0,4.17,0,4.17,2.08,0,2.08,0,0,0,0,4.17,2.08,0,0,2.08,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,31.25,10.42,6.25,0,0,0,14.58
38,38.0,1.55355e+18,1.44241e+18,1.55355e+18,2022-07-31T00:58:29.000Z,en,0,0,0,0,everyone,"Shut up and listen Global warming is a real threat to our communities, to everybody, to everything. stoopid",[],0,0,2,0,0,0,0,0,9.0,0.0,-0.4215,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,shut listen global warming real threat community everybody everything stoopid,0.0,0.0,0.0,3.0,,1,18,89.52,99,1.17,1,9,27.78,94.44,77.78,55.56,16.67,5.56,0,5.56,0,0,0,11.11,11.11,5.56,0,22.22,5.56,0,5.56,0,11.11,16.67,0,16.67,11.11,0,5.56,16.67,0,16.67,0,0,0,0,0,0,0,22.22,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,16.67,5.56,11.11,0,0,0,0
39,39.0,1.55371e+18,1279228962.0,1.55371e+18,2022-07-31T11:54:45.000Z,en,0,0,0,0,everyone,Why Are Fermented Foods So Healthy? | Nature's Real Health https://t.co/vm8Iq9nbsh,[],0,0,14,0,1,1,0,0,102.0,0.0,0.541,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,why are fermented foods so healthy natures real health,0.0,0.0,0.0,0.0,,1,14,18.12,40.06,1,1,7,28.57,64.29,42.86,21.43,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,14.29,7.14,0,7.14,14.29,0,0,0,0,0,7.14,0,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,14.29,0,7.14,0,0,0,0,0,0,0,0,0,0,0,42.86,7.14,0,7.14,0,7.14,21.43
40,40.0,1.55384e+18,3300904635.0,1.55384e+18,2022-07-31T20:44:46.000Z,en,0,1,0,0,everyone,"Cheers to Senator Manchin and Senate Majority leader, Chuck Schumer for effective negotiationon Climate Change Issues which has been longover-due. Bravo!! What next?",[],0,0,8,2,1,0,0,0,23.0,0.041666667,0.7772,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cheers senator manchin senate majority leader chuck schumer effective negotiationon climate change issues longoverdue bravo what next,0.0,0.0,0.0,1.0,,1,23,60.52,40.06,17.84,99,7.67,34.78,65.22,43.48,30.43,8.7,0,0,0,0,0,0,8.7,0,0,0,8.7,8.7,0,4.35,0,8.7,8.7,4.35,21.74,0,4.35,17.39,8.7,8.7,0,4.35,4.35,0,0,0,0,0,8.7,4.35,0,0,0,0,4.35,8.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.09,4.35,4.35,4.35,8.7,0,4.35
41,41.0,1.55361e+18,14602259.0,1.55361e+18,2022-07-31T05:10:27.000Z,en,0,0,2,0,everyone,Some U.S. homeowners are chucking the chlorine and dipping their toes into natural swimming pools. How they work and how much they cost. https://t.co/aDxcBMxyUJ #NaturalLife #Pools #HomeImprovement @NAREENews @marealtors @RobynAFriedman #Organic #ClimateChange https://t.co/r9bsbnLg2q,['NaturalLife' 'Pools' 'HomeImprovement' 'Organic' 'ClimateChange'],5,1,11,0,0,2,3,0,468151.0,4.27e-06,0.3612,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,some us homeowner chucking chlorine dipping toe natural swimming pool how work much cost naturallife pools homeimprovement organic climatechange,0.0,0.0,0.0,0.0,,1,41,55.8,88.82,6.47,1,13.67,36.59,56.1,41.46,29.27,7.32,7.32,0,0,0,0,7.32,0,9.76,2.44,2.44,2.44,2.44,4.88,4.88,0,2.44,7.32,7.32,2.44,0,2.44,0,4.88,0,4.88,4.88,0,4.88,0,0,0,0,9.76,0,0,0,0,0,0,7.32,2.44,2.44,0,2.44,0,0,0,0,0,0,0,0,0,0,0,43.9,14.63,0,0,0,0,29.27
42,42.0,1.55385e+18,215736272.0,1.55385e+18,2022-07-31T21:19:04.000Z,en,0,0,0,0,everyone,"Culture war, meet climate. https://t.co/FSbsDRf6gH via @slate",[],0,0,11,0,0,1,1,0,2449.0,0.0,-0.5994,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,culture war meet climate via,0.0,0.0,0.0,1.0,,1,11,97.37,40.06,1,1,5.5,27.27,63.64,27.27,9.09,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,9.09,0,0,9.09,27.27,9.09,18.18,9.09,0,9.09,0,0,0,0,18.18,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.55,18.18,9.09,0,0,0,27.27
43,43.0,1.55359e+18,1431299911.0,1.55359e+18,2022-07-31T03:37:31.000Z,en,0,0,0,0,everyone,"Experts consider Yemeni #honey some of the best in the world, including the prized Royal Sidr known for its therapeutic properties. @UNEP https://t.co/m6DQR5WNgk",['honey'],1,1,9,0,0,1,1,0,21960.0,0.0,0.8225,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,experts consider yemeni honey best world including prized royal sidr known therapeutic property,0.0,0.0,0.0,0.0,,1,27,99,62.05,27.44,20.23,13.5,22.22,74.07,51.85,33.33,3.7,0,0,0,0,0,0,3.7,18.52,11.11,3.7,14.81,0,0,0,0,7.41,7.41,3.7,14.81,0,11.11,7.41,7.41,3.7,3.7,3.7,0,3.7,0,0,0,0,3.7,0,0,0,0,0,0,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,3.7,0,0,25.93,7.41,3.7,0,0,0,14.81
44,44.0,1.55371e+18,2340808430.0,1.55371e+18,2022-07-31T11:50:22.000Z,en,0,2,1,0,everyone,I think we should collectively blame Taylor swift for global warming in a Marie Antoinette type of way,[],0,1,5,0,0,0,0,0,75.0,0.039473684,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,i think collectively blame taylor swift global warming marie antoinette type way,0.0,0.0,0.0,2.0,,1,18,89.52,72.07,96.01,1,18,16.67,72.22,66.67,44.44,11.11,11.11,5.56,5.56,0,0,0,0,5.56,5.56,0,16.67,5.56,5.56,0,0,11.11,16.67,0,11.11,11.11,0,0,5.56,0,5.56,0,0,0,0,0,0,0,11.11,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45.0,1.55379e+18,1.51941e+18,1.55379e+18,2022-07-31T17:20:46.000Z,en,1,0,0,1,everyone,Chuck Schumer of NY bragged about spending an additional $369 billion to address climate change in the irony laced “Inflation Reduction Act of 2022.” This pork-loaded proposal pushes hundreds of billions of dollars of inane spending when we're already struggling with high prices. https://t.co/7unhQtetnu,[],0,1,3,0,0,1,0,0,72.0,0.02739726,-0.4588,Negative,0.0,-0.5837,-0.5837,0.0,0.0,0.0,0.0,100.0,chuck schumer ny bragged spending additional 369 billion address climate change irony laced inflation reduction act 2022 this porkloaded proposal push hundred billion dollar inane spending already struggling high price,0.0,0.0,0.0,2.0,,1,48,97.04,64.67,15.38,1,16,37.5,66.67,54.17,37.5,4.17,2.08,0,2.08,0,0,0,2.08,12.5,4.17,12.5,18.75,2.08,6.25,2.08,0,8.33,4.17,12.5,4.17,2.08,0,2.08,4.17,0,4.17,2.08,0,2.08,0,0,0,0,4.17,2.08,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83,6.25,0,0,0,2.08,12.5
46,46.0,1.55386e+18,1.47805e+18,1.55386e+18,2022-07-31T21:34:11.000Z,en,0,0,0,0,everyone,He really does want to be a cartoon villain. WEF suggests blotting out the Sun to fight climate change - The Counter Signal https://t.co/AOFh3FuQr0,[],0,1,10,0,0,1,0,0,109.0,0.0,-0.683,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,he really want cartoon villain wef suggests blotting sun fight climate change the counter signal,0.0,0.0,0.0,2.0,,1,27,96.51,62.05,1,1,13.5,25.93,59.26,44.44,37.04,3.7,3.7,0,0,0,3.7,0,0,11.11,11.11,3.7,11.11,7.41,3.7,0,0,11.11,0,0,0,0,0,0,7.41,0,7.41,3.7,0,3.7,0,0,0,0,11.11,7.41,0,0,3.7,0,3.7,3.7,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,18.52,7.41,0,0,0,0,11.11
47,47.0,1.55368e+18,2792589217.0,1.55368e+18,2022-07-31T09:52:55.000Z,en,1,0,1,0,everyone,"For the first time ever @StaffMoorlandDC had a stand at Leek &amp; District Show.Our team of councillors and staff were delighted to speak to residents from across the Staffordshire Moorlands on waste, recycling, climate change, housing and council services. 🌳🏡♻️ https://t.co/mMcNyeyLu4",[],0,0,6,0,0,1,1,3,14565.0,0.000137306,0.128,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,for first time ever stand leek amp district showour team councillor staff delighted speak resident across staffordshire moorlands waste recycling climate change housing council service,0.0,0.0,0.0,0.0,,1,45,98.16,86.16,10.18,20.23,22.5,28.89,60,44.44,40,2.22,2.22,0,2.22,0,0,0,0,11.11,6.67,4.44,17.78,4.44,2.22,4.44,0,6.67,2.22,2.22,4.44,4.44,0,0,4.44,2.22,2.22,4.44,2.22,2.22,0,0,0,0,13.33,4.44,2.22,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.44,6.67,6.67,0,0,0,11.11
48,48.0,1.55365e+18,1.23461e+18,1.55365e+18,2022-07-31T08:10:37.000Z,en,0,0,0,0,everyone,also https://t.co/mDv3rIXuvU,[],0,0,15,0,0,1,0,0,763.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,also,0.0,0.0,0.0,0.0,,1,6,10.19,40.06,1,1,6,16.67,66.67,33.33,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,16.67,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,16.67,0,0,0,0,33.33
49,49.0,1.55368e+18,7.0142e+17,1.55368e+18,2022-07-31T09:38:48.000Z,en,0,0,0,0,everyone,Top 3 Reasons Climate Change is creating Record-Breaking Deluges and Flash Floods https://t.co/DsTT6UMoJs via @jricole,[],0,0,14,0,0,1,1,0,1093.0,0.0,0.4588,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,top 3 reasons climate change creating recordbreaking deluges flash floods via,0.0,0.0,0.0,1.0,,1,19,80.4,40.06,33.61,1,19,36.84,52.63,31.58,15.79,0,0,0,0,0,0,0,0,0,0,10.53,5.26,5.26,0,5.26,0,10.53,5.26,0,10.53,0,10.53,0,5.26,0,5.26,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,26.32,5.26,0,0,0,0,21.05
50,50.0,1.55381e+18,1.11433e+18,1.55381e+18,2022-07-31T18:40:07.000Z,en,0,0,0,0,everyone,Every Week the People Win...You may not get that information from the corporate press but you will from Nonviolence News!Every week 30-50 stories from around the world...#ClimateChange #HumanRights  #Peace #Freedom &amp; MoreAnd It is FREE!Read Here&gt;&gt; https://t.co/N3Mqn6xYVo https://t.co/LqWTRrBSB3,['ClimateChange' 'HumanRights' 'Peace' 'Freedom'],4,1,13,2,0,2,0,0,686.0,0.0,0.9207,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,every week people winyou may get information corporate press nonviolence newsevery week 3050 story around worldclimatechange humanrights peace freedom amp moreand it freeread heregtgt,0.0,0.0,0.0,0.0,,1,52,74.95,73.15,30.98,79.29,52,19.23,75,51.92,36.54,7.69,3.85,0,0,3.85,0,0,3.85,11.54,5.77,5.77,7.69,5.77,3.85,1.92,1.92,9.62,3.85,7.69,1.92,0,1.92,0,11.54,7.69,3.85,3.85,0,3.85,0,0,0,0,11.54,3.85,0,0,0,0,3.85,3.85,0,0,0,0,0,0,0,0,1.92,0,0,0,1.92,0,0,48.08,15.38,0,0,3.85,0,28.85
51,51.0,1.55386e+18,9.88096e+17,1.55386e+18,2022-07-31T21:34:31.000Z,en,0,0,0,0,everyone,'Complete insanity': Justin Trudeau's climate change 'crack down' on Can... https://t.co/ZXUqmKqPXp via @YouTube,[],0,0,12,0,0,1,1,0,564.0,0.0,-0.5719,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,complete insanity justin trudeaus climate change crack can via,0.0,0.0,0.0,1.0,,1,17,98.34,40.06,1.39,1,8.5,35.29,47.06,29.41,23.53,0,0,0,0,0,0,0,0,0,0,0,17.65,5.88,0,0,0,5.88,0,0,0,0,0,0,5.88,0,5.88,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,0,0,5.88,0,0,0,0,0,5.88,0,0,0,0,76.47,23.53,0,0,0,29.41,23.53
52,52.0,1.55385e+18,173843730.0,1.55385e+18,2022-07-31T21:15:05.000Z,en,0,2,6,0,everyone,I just got an add saying propane is an environmentally friendly fuel. Best case scenario it releases half as much GHG as gasoline. Worst case scenario it has a higher Global Warming Potential due to escaping methane. No reason for pro methane ads in the middle of s climate crisis,[],0,2,4,0,0,0,0,0,234.0,0.034042553,-0.296,Negative,-0.2553,0.0,-0.2553,0.13035618,0.0,0.13035618,50.0,0.0,i got add saying propane environmentally friendly fuel best case scenario release half much ghg gasoline worst case scenario higher global warming potential due escaping methane no reason pro methane ad middle climate crisis,0.13035618,0.0,0.13035618,1.0,,1,50,92.03,19.67,49.13,1,12.5,26,62,58,36,6,2,2,0,0,0,0,4,12,8,0,12,4,2,4,2,10,18,6,4,2,2,0,8,2,6,2,2,0,0,0,0,0,4,4,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,0,6,6,0,0,0,0,0
53,53.0,1.55364e+18,1.54128e+18,1.55364e+18,2022-07-31T06:58:54.000Z,en,0,0,0,0,everyone,"Climate Change Is Probably a Drag on Growth, but It’s Unclear How Much https://t.co/PUASfWIPeo",[],0,0,21,0,0,1,0,0,5.0,0.0,-0.2846,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change is probably drag growth its unclear how much,0.0,0.0,0.0,0.0,,1,18,33.38,13.82,77.17,1,18,22.22,61.11,55.56,44.44,5.56,0,0,0,0,0,0,5.56,11.11,5.56,0,5.56,11.11,11.11,5.56,0,16.67,5.56,5.56,0,0,0,0,5.56,0,5.56,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.78,5.56,5.56,0,0,5.56,11.11
54,54.0,1.55365e+18,2201496456.0,1.55365e+18,2022-07-31T07:48:54.000Z,en,0,0,0,0,everyone,Damn I miss those balmy climate change days of summer 🥶,[],0,1,4,0,0,0,0,1,2852.0,0.0,-0.5106,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,damn i miss balmy climate change day summer,0.0,0.0,0.0,1.0,,1,10,69.05,1,99,20.23,10,10,60,40,30,20,10,10,0,0,0,0,10,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,55.0,1.55358e+18,85014909.0,1.55358e+18,2022-07-31T03:00:49.000Z,en,0,0,0,0,everyone,The latest The Agri Daily! https://t.co/644jIiF6IE Thanks to @form_whisperer #agriculture #climatechange,['agriculture' 'climatechange'],2,0,10,1,0,1,1,0,1189.0,0.0,0.4926,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the latest the agri daily thanks agriculture climatechange,0.0,0.0,0.0,0.0,,1,16,99,40.06,15.38,20.23,8,25,62.5,50,18.75,0,0,0,0,0,0,0,0,12.5,12.5,6.25,6.25,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,6.25,6.25,6.25,0,6.25,0,0,0,0,12.5,12.5,6.25,6.25,0,0,12.5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6.25,0,0,6.25,0,37.5
56,56.0,1.55379e+18,1.42443e+18,1.55379e+18,2022-07-31T17:06:23.000Z,en,0,1,1,0,everyone,the way I use climate change with my parents as an excuse for not having long term plans lol,[],0,1,1,0,0,0,0,0,564.0,0.003539823,0.4767,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,way i use climate change parent excuse long term plan lol,0.0,0.0,0.0,0.0,,1,19,89.52,1,99,20.23,19,10.53,84.21,63.16,47.37,10.53,10.53,10.53,0,0,0,0,0,15.79,10.53,0,15.79,5.26,0,5.26,5.26,10.53,10.53,0,10.53,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,10.53,5.26,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,57.0,1.55361e+18,1.51929e+18,1.55361e+18,2022-07-31T05:16:25.000Z,en,0,1,0,0,everyone,"""A weird evolutionary quirk in the human eye could be what saves us from climate change"" by @thisisinsider https://t.co/IRlxCegUtX",[],0,1,5,0,0,1,1,0,564.0,0.001769912,-0.1779,Negative,0.5994,0.0,0.5994,0.0,0.0,0.0,0.0,0.0,a weird evolutionary quirk human eye could save u climate change,0.0,0.0,0.0,0.0,,1,23,94.33,95.64,1,1,23,17.39,60.87,52.17,39.13,8.7,4.35,0,4.35,0,0,0,4.35,8.7,8.7,0,13.04,8.7,0,0,0,8.7,8.7,0,4.35,4.35,0,0,4.35,0,4.35,4.35,0,4.35,0,0,0,0,8.7,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,4.35,26.09,4.35,0,0,0,0,21.74
